user,entityId,entityType,eventType
rvQcs-ftDtHOaZz98DBx9fKZDeY8WyLA,756661,product,impression
rvQcs-ftDtHOaZz98DBx9fKZDeY8WyLA,762307,product,impression
rvQcs-ftDtHOaZz98DBx9fKZDeY8WyLA,761272,product,impression
rvQcs-ftDtHOaZz98DBx9fKZDeY8WyLA,761266,product,impression
CbNKQKAI05Vr9EZaOyOmp1EPWTyjhoeX,722621,product,click
K89HFjAZeOVPwLc3x1oekj7Tagsb_dJS,594910,product,click
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,575088,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,582376,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,579470,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,578861,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,583105,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,581771,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,583141,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,582624,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,583087,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,583040,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,580814,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,579968,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,580599,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,582520,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,582452,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,578620,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,581856,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,581898,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,581556,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,579684,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,577797,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,577876,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,575375,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,576767,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,578965,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,579956,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,577741,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,580150,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,578223,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,579826,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,576087,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,577628,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,579107,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,573297,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,574940,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,576491,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,575626,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,577842,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,576773,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,573721,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,577927,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,577607,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,577641,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,576942,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,576360,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,575656,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,575500,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,574660,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,574448,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,575879,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,576311,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,575868,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,574917,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,575688,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,572947,product,impression
uHs7d69yx0ChIBNfMYtgBxgnwo3AwcvD,575318,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,712148,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,712141,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,712136,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,712123,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,712112,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,712031,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,712005,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,711946,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,711715,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,711695,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,711565,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,711526,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,711488,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,711469,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,711363,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,711309,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,711128,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,711120,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,711042,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,710982,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,710977,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,710934,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,710932,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,710924,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,710915,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,710845,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,710830,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,710815,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,710796,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,710687,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,710561,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,710548,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,710526,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,710443,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,710415,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,717333,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,717186,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,717144,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,717002,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,716936,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,716921,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,716905,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,716869,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,716778,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,716696,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,716653,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,716649,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,716588,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,716585,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,716578,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,716537,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,716426,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,716294,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,716288,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,716274,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,716255,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,716236,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,716054,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,715808,product,impression
2TJVupWi3Wpdje7X1XLPx_rCXfwqpU9z,715684,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,768461,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,747042,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,768552,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,764512,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,767486,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,766842,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,766210,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,766461,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,767271,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,765752,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,765770,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,763348,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,763822,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,764141,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,763990,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,765868,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,761259,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,765693,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,765296,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,765020,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,764536,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,762320,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,762000,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,766392,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,756640,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,762764,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,761698,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,757822,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,763738,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,762976,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,764691,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,761304,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,752882,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,761857,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,760202,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,756706,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,756661,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,761272,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,761266,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,761610,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,762732,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,762525,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,760854,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,753399,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,759510,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,760284,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,758685,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,760710,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,759007,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,762110,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,760903,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,759862,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,734752,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,731517,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,751046,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,756863,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,759530,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,759419,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,703554,product,impression
Wx3DO1DUhvsvW0KuQgEDVQ_cbno0nmDF,758822,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,511519,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,501634,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,365410,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,460440,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,443962,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,461186,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,475662,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,462649,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,439779,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,462518,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,446737,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,459568,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,448710,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,444509,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,441441,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,536489,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,561675,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,551522,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,559855,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,575438,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,570541,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,565515,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,576738,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,556815,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,565896,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,551557,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,378384,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,366043,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,513962,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,490575,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,517838,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,504487,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,487627,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,489661,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,502941,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,518548,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,373515,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,157615,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,439167,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,472997,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,435532,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,594272,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,601990,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,592681,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,592395,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,582592,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,612672,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,601700,product,impression
7V7tP7FrQOwQdSsUyHLshAN7KShB_NzT,611524,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,767271,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,723046,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,716748,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,595319,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,596913,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,598867,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,607898,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,549504,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,565024,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,523806,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,566032,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,571351,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,572611,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,527527,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,534512,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,620113,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,622234,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,624790,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,627551,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,656418,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,662502,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,664708,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,665322,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,673141,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,677136,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,677799,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,690001,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,693785,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,705626,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,716172,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,723022,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,726265,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,731541,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,734636,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,737080,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,738311,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,747734,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,747823,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,750693,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,764141,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,762732,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,688608,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,38983,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,746738,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,585404,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,713548,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,595788,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,631305,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,643271,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,702947,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,762929,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,540541,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,623978,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,645011,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,601582,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,704988,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,657439,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,731461,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,582624,product,impression
3NfRQHDXkx79bKgrz-nWzez958fNXL70,701912,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,752906,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,768051,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,714830,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,720732,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,752814,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,765497,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,764224,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,654403,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,755186,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,766254,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,767090,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,761047,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,689861,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,716543,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,752264,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,704034,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,691153,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,768679,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,760976,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,758544,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,741490,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,650607,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,713276,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,749864,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,764576,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,627630,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,756430,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,766679,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,768185,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,701473,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,684536,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,701420,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,731339,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,758990,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,763426,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,761095,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,744850,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,766520,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,767500,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,765348,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,765810,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,763558,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,664853,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,713095,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,763609,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,658943,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,765098,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,671907,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,668160,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,665704,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,661367,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,720114,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,719158,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,718909,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,718248,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,718143,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,717482,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,694232,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,677817,product,impression
GZOEOgOjUFe4ugDKQ7pxws9CPvbXq5bK,677090,product,impression
IEx3cy2czu5K4w_50LisvlsDTNXBbHT-,558269,product,click
